"Date Needed","Work Order Number","Recipe ID","Recipe Name","Sub Recipe Name","Production Minimum Needs Amount","Cook Methods","WO Cooked Portions","Target Portions","Cooked Portions Excess","Staging Status","Staging Comment","Kitchen Status","Unlocked ETA","Work Order Comment"
"2026-08-31 - 1","37-1","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Compound butter - Oregano-Tomato","0","PLANETARY MIXER, SCOOPER (BUTTER)","5875","6059","-184","Staged","","Post Blast","",""
"2026-08-31 - 1","37-2","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Ground beef - Red Wine & Garlic Beef Ragu","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","8231","6059","2172","Staged","","Post Blast","",""
"2026-08-31 - 1","37-3","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Herbed feta","0","HAND MIX, OVEN","","6059","-6059","Staged","","Pre Blast","",""
"2026-08-31 - 1","37-4","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Red peppers - Roasted diced ¼ red bell peppers","0","OVEN","8100","6059","2041","Staged","","Post Blast","",""
"2026-08-31 - 1","37-5","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Sauce - Yia Yia's Creamy Greek Sauce - sour cream","0","CUPPING, HAND MIX, IMMERSION BLENDER, SPICE PORTIONING","","6059","-6059","Staged","","Pre Blast","",""
"2026-08-31 - 1","37-6","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Spinach - Garlic Spinach - Frzn Spinach - less garlic","0","HAND MIX, OVEN","6325","6059","266","Staged","","Post Blast","",""
"2026-08-31 - 1","37-7","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Tomatoes - Roasted cherry tomatoes","0","OVEN","6967","6059","908","Staged","","Post Blast","",""
"2026-08-31 - 1","37-8","REC-013943-4-004","FV0257A - Greek style ground beef and feta [DE]","Zucchini - Garlic Roasted Zucchini","0","OVEN","7259","6059","1200","Allocation Pending","","Post Blast","",""
"2026-08-31 - 1","37-69","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Carrots - Cooked Matchstick Carrots","0","OVEN","1143","1190","-47","Staged","","Post Blast","",""
"2026-08-31 - 1","37-70","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Cashews - Curried Cashews","0","HAND MARINADE, HAND MIX, OVEN, SPICE PORTIONING","2364","1190","1174","Staged","","Post Blast","",""
"2026-08-31 - 1","37-71","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Cauliflower - Tandoori Cauliflower Florets","0","HAND MIX, SPICE PORTIONING","1309","1190","119","Staged","","Post Blast","",""
"2026-08-31 - 1","37-72","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Compound butter - Curry Honey Butter","0","BRAISER, PLANETARY MIXER, SCOOPER (BUTTER), SPICE PORTIONING","900","1190","-290","Staged","","Post Blast","",""
"2026-08-31 - 1","37-73","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Corn - steamed corn kernels","0","OVEN","1455","1190","265","Staged","","Post Blast","",""
"2026-08-31 - 1","37-74","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Green beans - S&P Roasted Green Beans, 1-1/2 Cut -  Less Salt","0","OVEN","2750","1190","1560","Staged","","Post Blast","",""
"2026-08-31 - 1","37-75","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Peas - Steamed Peas","0","OVEN","1364","1190","174","Staged","","Post Blast","",""
"2026-08-31 - 1","37-76","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Rice - Biryani rice base","0","BRAISER, HAND MIX, IMMERSION BLENDER, OVEN, SPICE PORTIONING","1032","1190","-158","Staged","","Post Blast","",""
"2026-08-31 - 1","37-77","REC-014311-4-004","FV0444A- [DE] Vegetarian Biryani","Sauce - Indian Curry Yogurt Sauce","0","BRAISER, HAND MIX, IMMERSION BLENDER, SPICE PORTIONING","","1190","-1190","Staged","","Pre Blast","",""
"2026-08-31 - 1","37-53","REC-014301-4-009","FV0123A - [DE] - Chicken Alfredo","Broccoli - Onion Powder Broccoli FLORETS - More Salt","0","OVEN","","3616","-3616","Staged","","Post Blast","",""
"2026-08-31 - 1","37-54","REC-014301-4-009","FV0123A - [DE] - Chicken Alfredo","Chicken breast - Herb Grilled Chicken Breast","0","BRINE, GRILL, IMMERSION BLENDER, MARINADE, OVEN","","3616","-3616","Staged","","Post Blast","",""
"2026-08-31 - 1","37-55","REC-014301-4-009","FV0123A - [DE] - Chicken Alfredo","Compound butter - Sun-Dried Tomato","0","BRAISER, PLANETARY MIXER, SCOOPER (BUTTER), SPICE PORTIONING","","3616","-3616","Staged","","Post Blast","",""
"2026-08-31 - 1","37-56","REC-014301-4-009","FV0123A - [DE] - Chicken Alfredo","Sauce - Alfredo Sauce","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","","3616","-3616","Partially Staged","","Post Blast","",""
"2026-08-31 - 1","37-57","REC-014301-4-009","FV0123A - [DE] - Chicken Alfredo","Tomatoes - Roasted Tomatoes w/ Basil","0","OVEN","","3616","-3616","Staged","","Post Blast","",""
"2026-08-31 - 1","37-138","REC-013836-4-006","FV0232A - Herb Crusted Chicken [DE]","Almonds - Garlic & Black Pepper Toasted Almonds","0","HAND MARINADE, OVEN","","3936","-3936","Open","","Post Blast","",""
"2026-08-31 - 1","37-139","REC-013836-4-006","FV0232A - Herb Crusted Chicken [DE]","Compound butter - Garlic Lemon Butter","0","PLANETARY MIXER, SCOOPER (BUTTER)","","3936","-3936","Staged","","Post Blast","",""
"2026-08-31 - 1","37-140","REC-013836-4-006","FV0232A - Herb Crusted Chicken [DE]","Green beans - oil and sea salt","0","OVEN","","3936","-3936","Staged","","Post Blast","",""
"2026-08-31 - 1","37-141","REC-013836-4-006","FV0232A - Herb Crusted Chicken [DE]","Herb-Crusted Chicken - 1 piece","0","BRINE, CRUSTED, MARINADE, OVEN, PLANETARY MIXER","","3936","-3936","Staged","","Post Blast","",""
"2026-08-31 - 1","37-142","REC-013836-4-006","FV0232A - Herb Crusted Chicken [DE]","Mash - Garlic Herb Mashed Cauliflower - Rice","0","BRAISER, HAND MIX, OVEN, SPICE PORTIONING","","3936","-3936","Staged","","Pre Blast","",""
"2026-08-31 - 1","37-63","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","Cabbage - Roasted Green Cabbage","0","OVEN","1038","930","108","Staged","","Post Blast","",""
"2026-08-31 - 1","37-64","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","Chickpeas - BBQ Chickpeas","0","BRAISER, HAND MIX, IMMERSION BLENDER, OVEN, SPICE PORTIONING","1554","930","624","Staged","","Post Blast","",""
"2026-08-31 - 1","37-65","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","Corn - Chive-garlic corn kernels","0","HAND MARINADE, OVEN","1300","930","370","Staged","","Post Blast","",""
"2026-08-31 - 1","37-66","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben","0","","","930","-930","Staged","","Not Started","",""
"2026-08-31 - 1","37-67","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","Green beans - S&P Roasted Green Beans, 40mm Cut -  Less Salt","0","HAND MIX, SPICE PORTIONING","760","930","-170","Staged","","Post Blast","",""
"2026-08-31 - 1","37-68","REC-013948-4-004","FV0651A - BBQ Chickpeas & Roasted Cabbage Slaw [DE]","Polenta - with Mascarpone and Parmesan - Quick Cook","0","BRAISER, SPICE PORTIONING","1058","930","128","Staged","","Post Blast","",""
"2026-08-31 - 1","37-128","REC-014063-4-004","FV4027A  [DE]-Beef & BBQ sauce","Mash Leek & Cream Cheese mashed Potatoes -Less Salt","0","OVEN, PLANETARY MIXER","2407","1898","509","Staged","","Post Blast","",""
"2026-08-31 - 1","37-129","REC-014063-4-004","FV4027A  [DE]-Beef & BBQ sauce","Mixed veg - Roasted Zucchini & Corn","0","OVEN","3342","1898","1444","Staged","","Post Blast","",""
"2026-08-31 - 1","37-130","REC-014063-4-004","FV4027A  [DE]-Beef & BBQ sauce","Pulled Beef - Beef and BBQ sauce","0","BRAISER, COLD SHREDDER, HAND MIX, IMMERSION BLENDER, SPICE PORTIONING","3500","1898","1602","Staged","","Post Blast","",""
"2026-08-31 - 1","37-131","REC-014063-4-004","FV4027A  [DE]-Beef & BBQ sauce","Sauce - Maple BBQ Sauce","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","2300","1898","402","Staged","","Post Blast","",""
"2026-08-31 - 1","37-132","REC-014063-4-004","FV4027A  [DE]-Beef & BBQ sauce","Steamed Green Onions","0","OVEN","2667","1898","769","Staged","","Post Blast","",""
"2026-08-31 - 1","37-88","REC-029397-4-005","FV4065B- Spicy Beef & Black Bean Chili [DE]","Beef & Black Bean Chili Batch [Aji Amarillo Sub]","0","BRAISER, OVEN, SPICE PORTIONING","707","3427","-2720","Staged","","Post Blast","",""
"2026-08-31 - 1","37-89","REC-029397-4-005","FV4065B- Spicy Beef & Black Bean Chili [DE]","Coriander-Jalapeno Sweet Potatoes","0","OVEN","3471","3427","44","Staged","","Post Blast","",""
"2026-08-31 - 1","37-90","REC-029397-4-005","FV4065B- Spicy Beef & Black Bean Chili [DE]","Corn Salsa - Less Salt","0","OVEN","4219","3427","792","Staged","","Post Blast","",""
"2026-08-31 - 1","37-91","REC-029397-4-005","FV4065B- Spicy Beef & Black Bean Chili [DE]","Roasted Green Onions","0","OVEN","5600","3427","2173","Staged","","Post Blast","",""
"2026-09-01 - 1","37-167","REC-014153-4-007","FV0047A -Beef & pepper casserole [DE}","FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben","0","","2200","2397","-197","Staged","","Post Blast","",""
"2026-09-01 - 1","37-168","REC-014153-4-007","FV0047A -Beef & pepper casserole [DE}","Green beans - Stuffed Pepper Casserole Green Beans","0","OVEN","3046","2397","649","Staged","","Post Blast","",""
"2026-09-01 - 1","37-169","REC-014153-4-007","FV0047A -Beef & pepper casserole [DE}","Rice - Stuffed Pepper Casserole Cheesy Rice","0","HAND MIX, OVEN","","2397","-2397","Staged","","Not Started","",""
"2026-09-01 - 1","37-170","REC-014153-4-007","FV0047A -Beef & pepper casserole [DE}","Stuffed Pepper Casserole Base-V2","0","BRAISER, OVEN","","2397","-2397","Staged","","Pre Blast","",""
"2026-09-01 - 1","37-171","REC-014153-4-007","FV0047A -Beef & pepper casserole [DE}","Stuffed Pepper Casserole Peppers","0","OVEN","2640","2397","243","Staged","","Post Blast","",""
"2026-09-01 - 1","37-108","REC-013852-4-002","FV0472A - Indian Butter Chicken [DE]","Cauliflower rice - Cilantro and Lime Cauliflower Rice - BA","0","OVEN","2550","2501","49","Staged","","Post Blast","",""
"2026-09-01 - 1","37-109","REC-013852-4-002","FV0472A - Indian Butter Chicken [DE]","Diced chicken - Butter Chicken Batch - BA","0","BRINE, HAND MIX, MARINADE, OVEN, SPICE PORTIONING","2766","2501","265","Staged","","Post Blast","",""
"2026-09-01 - 1","37-110","REC-013852-4-002","FV0472A - Indian Butter Chicken [DE]","Roasted Green Onions","0","OVEN","4000","2501","1499","Staged","","Post Blast","",""
"2026-09-01 - 1","37-111","REC-013852-4-002","FV0472A - Indian Butter Chicken [DE]","Sauce - Butter Chicken sauce","0","BRAISER, HAND MIX, IMMERSION BLENDER, SPICE PORTIONING","2018","2501","-483","Staged","","Post Blast","",""
"2026-09-01 - 1","37-96","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Beef and Pork Meatball Master- Less Salt","0","BRAISER, HAND MIX, HORIZONTAL MIXER, OVEN, PATTY MAKER, SPICE PORTIONING","","3510","-3510","Staged","","Post Blast","",""
"2026-09-01 - 1","37-97","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Chicken Jus Lie + cream cheese - less salt","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","","3510","-3510","Staged","","Post Blast","",""
"2026-09-01 - 1","37-98","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Mash -Leek & Cream Cheese Mashed Potatoes -Less Salt","0","BRAISER, IMMERSION BLENDER, OVEN, PLANETARY MIXER, SPICE PORTIONING","","3510","-3510","Partially Staged","","Post Blast","",""
"2026-09-01 - 1","37-99","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Roasted Broccoli -Alliums -Less fat","0","OVEN","","3510","-3510","Staged","","Post Blast","",""
"2026-09-01 - 1","37-100","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Roasted Button mushrooms for PU filet - half salt","0","OVEN","","3510","-3510","Staged","","Post Blast","",""
"2026-09-01 - 1","37-101","REC-014235-4-002","FV1368A - [DE] Cremini Mushrooms & Meatballs","Rosemary Carrot Coins 1/4 inch w/ Honey","0","OVEN","","3510","-3510","Staged","","Post Blast","",""
"2026-09-01 - 1","37-25","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Brown Basmati Rice & Cauliflower Blend","0","HAND MIX, OVEN","4640","4056","584","Staged","","Post Blast","",""
"2026-09-01 - 1","37-26","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Bulgogi Sauce","0","BRAISER, SPICE PORTIONING","4245","4056","189","Staged","","Post Blast","",""
"2026-09-01 - 1","37-27","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Chili-Garlic Roasted Zucchini Half Moons","0","OVEN","4200","4056","144","Staged","","Post Blast","",""
"2026-09-01 - 1","37-28","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Roasted Garlic Green Cabbage & Carrots","0","BRAISER, OVEN, SPICE PORTIONING","4934","4056","878","Staged","","Post Blast","",""
"2026-09-01 - 1","37-29","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Sesame-ginger roasted diced red peppers","0","OVEN","5086","4056","1030","Staged","","Post Blast","",""
"2026-09-01 - 1","37-30","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Shredded Sous Vide Beef","0","COLD SHREDDER, HAND MIX","","700","-700","Staged","","Not Started","","this  work order was change to 37-196"
"2026-09-01 - 1","37-148","REC-014028-4-002","FV4001A - [DE] -Grilled Chicken Fillet Pesto","Chicken breast - Herb Grilled Chicken Breast","0","BRINE, GRILL, IMMERSION BLENDER, MARINADE, OVEN","","2946","-2946","Staged","","Post Blast","",""
"2026-09-01 - 1","37-149","REC-014028-4-002","FV4001A - [DE] -Grilled Chicken Fillet Pesto","Green beans - S&P Roasted Green Beans, Whole","0","OVEN","","2946","-2946","Staged","","Post Blast","",""
"2026-09-01 - 1","37-150","REC-014028-4-002","FV4001A - [DE] -Grilled Chicken Fillet Pesto","Mash - Leek & Cream cheese Mashed Potatoes -Grilled Chicken Fillet Pesto","0","OVEN, PLANETARY MIXER","","2946","-2946","Staged","","Post Blast","",""
"2026-09-01 - 1","37-151","REC-014028-4-002","FV4001A - [DE] -Grilled Chicken Fillet Pesto","Sauce - Pesto","0","HAND MARINADE, IMMERSION BLENDER, OVEN","","2946","-2946","Staged","","Post Blast","",""
"2026-09-01 - 1","37-152","REC-014028-4-002","FV4001A - [DE] -Grilled Chicken Fillet Pesto","Tomatoes - Roasted cherry tomatoes with balsamic","0","OVEN","","2946","-2946","Staged","","Post Blast","",""
"2026-09-01 - 1","37-45","REC-014288-4-002","FV4038A - [DE] Chicken in creamy mushroom sauce","Chicken breast - Herb Grilled Chicken Breast","0","BRINE, GRILL, IMMERSION BLENDER, MARINADE, OVEN","281","3527","-3246","Staged","","Post Blast","",""
"2026-09-01 - 1","37-46","REC-014288-4-002","FV4038A - [DE] Chicken in creamy mushroom sauce","Roasted Garlic Broccoli","0","BRAISER, OVEN, SPICE PORTIONING","5072","3527","1545","Staged","","Post Blast","",""
"2026-09-01 - 1","37-47","REC-014288-4-002","FV4038A - [DE] Chicken in creamy mushroom sauce","S&P Roasted Green Beans 1","0","OVEN","4343","3527","816","Staged","","Post Blast","",""
"2026-09-01 - 1","37-48","REC-014288-4-002","FV4038A - [DE] Chicken in creamy mushroom sauce","Sauce - mushroom cream sauce -Chicken in creamy mushroom sauce","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","3683","3527","156","Staged","","Post Blast","",""
"2026-09-01 - 1","37-157","REC-033133-4-001","FV4108A -[DE]Sweet & Sour Chicken","Asian Fried Rice with Inclusions (White Rice)","0","BRAISER, HAND MIX, HOBART MIXER (PROTEIN), OVEN, SPICE PORTIONING, THAW","4374","3962","412","Staged","","Post Blast","",""
"2026-09-01 - 1","37-158","REC-033133-4-001","FV4108A -[DE]Sweet & Sour Chicken","Grilled Chicken Breast Marinade #6 - Asian (EACH)","0","BRINE, GRILL, IMMERSION BLENDER, MARINADE, OVEN","208","3962","-3754","Staged","","Post Blast","",""
"2026-09-01 - 1","37-159","REC-033133-4-001","FV4108A -[DE]Sweet & Sour Chicken","Oven Roasted Pak Choi (Sweet & Sour)","0","OVEN","2750","3962","-1212","Partially Staged","","Post Blast","",""
"2026-09-01 - 1","37-160","REC-033133-4-001","FV4108A -[DE]Sweet & Sour Chicken","Sauteed peppers and pineapple","0","BRAISER, SPICE PORTIONING","","3962","-3962","Staged","","Pre Blast","",""
"2026-09-01 - 1","37-161","REC-033133-4-001","FV4108A -[DE]Sweet & Sour Chicken","Sweet and Sour Chili Sauce","0","BRAISER, IMMERSION BLENDER, SPICE PORTIONING","4500","3962","538","Staged","","Post Blast","",""
"2026-09-01 - 2","37-196","REC-029549-4-001","FV1404A Bulgogi Shredded Beef Bowl  [DE]","Shredded Sous Vide Beef","0","COLD SHREDDER, HAND MIX","","3300","-3300","Staged","","Not Started","",""
