Recipe Name,Recipe Code,Sub-Recipe 1 Name,Sub-Recipe 2 Name,Sub-Recipe 3 Name,Ingredient,Ingredient ID,Ingredient Category,Gross Quantity,UOM
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,"FA-DE Chicken, Breast, B/S - 160g/Hähnchen, Brust, B/S – 160 g",PTN-00-139317-3,PTN,160,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,160,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.41,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.12,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,,"FA-DE Spice, Italian Seasoning /Gewürze, italienische Gewürze",SPI-00-139359-5,SPI,0.12,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,Roasted Garlic oil,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,8.29,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,Roasted Garlic oil,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,6.22,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.11,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.51,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,Roasted Garlic oil,,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,4.19,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,Roasted Garlic oil,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.14,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,Roasted Garlic (use),,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,4.09,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,Roasted Garlic (use),,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.06,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Green beans - MCTWR Roasted Garlic Green Beans,,,"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,135.2,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,5.06,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Mushroom, Button, Sliced, Washed /Pilz, Knopf, geschnitten, gewaschen",PHF-00-139206-3,PHF,77,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Spice, Dill Dried /Gewürz, Dill getrocknet",SPI-00-139349-5,SPI,0.12,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,0.1,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.62,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,4.82,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.1,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Mushrooms - MCTWR Roasted Sliced Mushrooms,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.07,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.21,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.33,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,2.27,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Spice, Sage, Rubbed /Gewürz, Salbei, gerieben",SPI-00-139377-5,SPI,0.76,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,54.57,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.3,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Rice, Long Grain and Wild Blend /Reis, Langkorn- und Wildreismischung",DRY-00-139155-5,DRY,36.38,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Cooked Long Grain & Wild Rice Blend w/ Sage,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.15,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Onions - Cooked Spanish Onions,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.98,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Onions - Cooked Spanish Onions,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,23.85,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,FA-DE Heavy Cream 35% /Sahne 35%,DAI-00-148167-3,DAI,15.75,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.09,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,Roasted Garlic (use),"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,0.93,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,Roasted Garlic (use),"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,0.7,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.09,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Cheese, Mozzarella, Shredded /Käse, Mozzarella, gerieben",DAI-00-139125-3,DAI,4.17,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,0.07,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.08,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Rosemary, IQF /Rosmarin, IQF",PHF-00-139243-1,PHF,0.07,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,11.81,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Sage, IQF /Salbei, IQF",PHF-00-139246-1,PHF,0.07,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,1.74,grams
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,Sauce - Mozzarella Herb Cream Cheese Sauce,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.09,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,14.55,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,90.49,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.29,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.63,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.31,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,Hydrated Sun-Dried Tomatoes,,"FA-DE Tomatoes, Sun - Dried Julienned /Tomaten, sonnengetrocknete Julienne",PRO-00-139296-5,PRO,8.07,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,Hydrated Sun-Dried Tomatoes,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,8.07,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,11.64,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.07,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,14.55,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.14,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.14,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.23,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Spice, Crushed Red Pepper Flakes /Gewürz, zerkleinerte rote Pfefferflocken",SPI-00-139344-5,SPI,0.09,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.43,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Vinegar, Red Wine /Essig, Rotwein",PRO-00-139301-5,PRO,2.3,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,Chicken Breast - BRINED 160g,,"FA-DE Chicken, Breast, B/S - 160g/Hähnchen, Brust, B/S – 160 g",PTN-00-139317-3,PTN,160,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,Chicken Breast - BRINED 160g,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,160,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,Chicken Breast - BRINED 160g,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.41,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Parsley, Chopped /Petersilie, gehackt",PHF-00-139215-3,PHF,0.46,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,6.8,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Chicken breast - Sun-Dried Tomato Chicken Batch - Grilled 160g,Basil - Picked Basil Leaves,,"FA-DE Basil, Fresh /Basilikum, frisch",PHF-00-139175-3,PHF,1.02,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Cooked Courgette Noodles - No Salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.07,grams
FV0024A - Chicken in tomato cream sauce [DKSE],REC-013938-4-006,Cooked Courgette Noodles - No Salt,,,"FA-DE Zucchini, Spiralized Noodles /Zucchini, Spiralnudeln",PHF-00-139230-3,PHF,138.21,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Salmon - garlic seasoning,,,"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Salmon - garlic seasoning,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.42,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Salmon - garlic seasoning,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.14,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,Toasted Sliced Almonds,,"FA-DE Almond, Sliced, Blanched /Mandeln, geschnitten, blanchiert",SPI-00-139147-5,SPI,3.03,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,3.72,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.15,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,17.24,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,Basil Kill Step,Basil - Picked Basil Leaves,"FA-DE Basil, Fresh /Basilikum, frisch",PHF-00-139175-3,PHF,7.04,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.15,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Sauce - Pesto,Fresh Spinach Kill Step,,"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,4.03,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,S&P Roasted Green Beans 1,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,7.62,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,S&P Roasted Green Beans 1,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.45,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,S&P Roasted Green Beans 1,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.22,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,S&P Roasted Green Beans 1,,,"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,112.35,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.14,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,12.01,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,9.01,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,Thawed & Squeezed Frozen Spinach,,"FA-DE Spinach, Frozen Leaf/Spinat, gefrorener Blattspinat",PHF-00-139242-1,PHF,88.66,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.01,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,38.73,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Spinach - Creamed Spinach,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.01,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.04,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,Roasted Garlic (use),,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,1.17,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,Roasted Garlic (use),,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,0.88,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,9.32,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.19,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,Sun-Dried Tomato + Basil Puree,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,1.74,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,Sun-Dried Tomato + Basil Puree,Basil - Picked Basil Leaves,"FA-DE Basil, Fresh /Basilikum, frisch",PHF-00-139175-3,PHF,0.32,grams
FV0035A - Salmon with pesto [DKSE],REC-013940-4-004,Compound butter - Sun-Dried Tomato,Sun-Dried Tomato + Basil Puree,,"FA-DE Tomatoes, Sun - Dried Julienned /Tomaten, sonnengetrocknete Julienne",PRO-00-139296-5,PRO,1.74,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,"FA-DE Chicken, Breast, B/S - 160g/Hähnchen, Brust, B/S – 160 g",PTN-00-139317-3,PTN,160,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,160,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Chicken Breast - BRINED 160g,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.41,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.12,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,,"FA-DE Spice, Italian Seasoning /Gewürze, italienische Gewürze",SPI-00-139359-5,SPI,0.12,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,Roasted Garlic oil,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,8.29,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Chicken breast - Herb Grilled Chicken Breast,Herb marinade for Herb grilled Chicken Breast,Roasted Garlic oil,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,6.22,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,,,,"FA-DE Cheese, Mozzarella, Shredded /Käse, Mozzarella, gerieben",DAI-00-139125-3,DAI,15,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Cauliflower - Chili-Garlic Cauliflower Florets,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.29,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Cauliflower - Chili-Garlic Cauliflower Florets,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.59,grams
FV0224A - Chicken à la Florentine [DKSE],REC-013963-4-004,Cauliflower - Chili-Garlic Cauliflower Florets,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.96,grams
