Recipe Name,Recipe ID,Sub-Recipe 1 Name,Sub-Recipe 1 ID,Sub-Recipe 1 Quantity,Sub-Recipe 1 UOM,Sub-Recipe 1 Recipe Categories,Sub-Recipe 2 Name,Sub-Recipe 2 ID,Sub-Recipe 2 Quantity,Sub-Recipe 2 UOM,Sub-Recipe 2 Recipe Categories,Sub-Recipe 3 Name,Sub-Recipe 3 ID,Sub-Recipe 3 Quantity,Sub-Recipe 3 UOM,Sub-Recipe 3 Recipe Categories,Sub-Recipe 4 Name,Sub-Recipe 4 ID,Sub-Recipe 4 Quantity,Sub-Recipe 4 UOM,Sub-Recipe 4 Recipe Categories,Ingredient,Ingredient ID,Gross Ingredient Qty,Net Ingredient Qty,Ingredient UOM,Ingredient Allergen Type,Sub Allergen Type,Sub-Recipe Yield %,Qty Converted to Weight,Qty Unit
Adobo Pork Base [PENDING CULINARY REVIEW],SUB-013362-4-001,Adobo Paste [PENDING CULINARY REVIEW],SUB-013361-4-001,10.49,grams,IMMERSION BLENDER,,,,,,,,,,,,,,,,"FA-DE Spice, Guajillo Peppers, Ground /Gewürze, Guajillo-Paprikaschoten, gemahlen",SPI-00-139358-5,0.42,0.42,grams,,,0.98048,0.42,grams
Adobo Pork Base [PENDING CULINARY REVIEW],SUB-013362-4-001,Pork Tenderloin - BRINED,SUB-013360-4-001,124.74,grams,BRINE,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,1.1,1.1,grams,,,0.4978,1.1,grams
Adobo Pork Base [PENDING CULINARY REVIEW],SUB-013362-4-001,Pork Tenderloin - BRINED,SUB-013360-4-001,124.74,grams,BRINE,,,,,,,,,,,,,,,,FA-DE Water / Wasser,OTH-00-144038-5,124.74,124.74,grams,,,0.4978,124.74,grams
Adobo Pork Base [PENDING CULINARY REVIEW],SUB-013362-4-001,Pork Tenderloin - BRINED,SUB-013360-4-001,124.74,grams,BRINE,,,,,,,,,,,,,,,,"FA-DE Pork, Tenderloin /Schweinefleisch, Filet",PTN-00-139310-3,124.74,124.74,grams,,,0.4978,124.74,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Juice, Lime /Saft, Limette",PRO-00-139268-5,5.29,5.29,grams,,,,5.29,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,0.16,0.16,grams,,,,0.16,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,FA-DE Peanut Butter /Erdnussbutter,DRY-00-139160-5,7.09,7.09,grams,,,,7.09,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Gum, Xanthan /Gummi, Xanthan",DRY-00-139153-5,0.02,0.02,grams,,,,0.02,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Curry Powder /Gewürze, Currypulver",SPI-00-139347-5,0.57,0.57,grams,,,,0.57,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Oil, Sesame Seed, Toasted /Öl, Sesamsamen, geröstet",PRO-00-139280-5,1.97,1.97,grams,SESAMSAMEN,,,1.97,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,FA-DE Water / Wasser,OTH-00-144038-5,37.25,37.25,grams,,,,37.25,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Tomatoes, Diced, BiB/Tomaten, gewürfelt, BiB",PRO-00-139295-5,23.91,23.91,grams,,,,23.91,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,13.95,13.95,grams,,,,13.95,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,FA-DE Tomato Paste /Tomatenmark,PRO-00-139292-5,6.5,6.5,grams,,,,6.5,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,4.34,4.34,grams,,,,4.34,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Milk, Coconut /Milch, Kokosnuss",PRO-00-139272-5,17.72,17.72,grams,,,,17.72,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Sugar, Coconut /Zucker, Kokosnuss",DRY-00-139171-5,2.37,2.37,grams,,,,2.37,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.48,0.48,grams,,,,0.48,grams
African Peanut Curry Sauce [PENDING CULINARY REVIEW],SUB-016206-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,0.71,0.71,grams,SCHWEFELDIOXIDE UND SULFITE,,,0.71,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,15.95,15.95,grams,MILCH (EINSCHLIESSLICH LAKTOSE),,,15.95,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,4.42,4.42,grams,,,,4.42,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Juice, Lime /Saft, Limette",PRO-00-139268-5,4.03,4.03,grams,,,,4.03,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,2.84,2.84,grams,,,,2.84,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,"Roasted Diced Jalapenos, Garlic and (less)Cilantro",SUB-029030-4-001,2.13,grams,OVEN,,,,,,,,,,,,,,,,"FA-DE Jalapeno Peppers, Diced 5mm /Jalapeno-Paprikaschoten, gewürfelt, 5 mm",PHF-00-139201-3,0.64,0.64,grams,,,0.74482,0.64,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,"Roasted Diced Jalapenos, Garlic and (less)Cilantro",SUB-029030-4-001,2.13,grams,OVEN,,,,,,,,,,,,,,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,0.64,0.64,grams,SCHWEFELDIOXIDE UND SULFITE,,0.74482,0.64,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,"Roasted Diced Jalapenos, Garlic and (less)Cilantro",SUB-029030-4-001,2.13,grams,OVEN,,,,,,,,,,,,,,,,"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,1.59,1.59,grams,,,0.74482,1.59,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,1.42,1.42,grams,,,,1.42,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.2,0.2,grams,,,,0.2,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,0.12,0.12,grams,,,,0.12,grams
Aji Verde Sauce 3 (CUPPED) NO MAYO,SUB-029904-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Jalapeno Powder /Gewürz, Jalapeno-Pulver",SPI-00-139360-5,0.07,0.07,grams,,,,0.07,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,186.54,186.54,grams,,,,186.54,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,10.36,10.36,grams,,,,10.36,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,3730,3730,grams,,,,3730,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,5.18,5.18,grams,,,,5.18,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Onion Powder, Toasted /Gewürze, Zwiebelpulver, geröstet",SPI-00-139371-5,20.72,20.72,grams,,,,20.72,grams
Allium Roasted Broccoli FLORETS -fresh,SUB-016431-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,9.64,9.64,grams,,,,9.64,grams
Almond Topping,SUB-013497-4-001,Toasted Sliced Almonds,SUB-013495-4-001,62.65,grams,"BLAST CHILLER, HAND MARINADE, OVEN",,,,,,,,,,,,,,,,"FA-DE Almond, Sliced, Blanched /Mandeln, geschnitten, blanchiert",SPI-00-139147-5,65.2,65.2,grams,"MANDELN, SCHALENFRÜCHTE",,0.96089,65.2,grams
Almond Topping,SUB-013497-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,31.18,31.18,grams,,,,31.18,grams
Almond Topping,SUB-013497-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,6.24,6.24,grams,,,,6.24,grams
Almond Topping,SUB-013497-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,3.12,3.12,grams,,,,3.12,grams
Almond Topping,SUB-013497-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,0.85,0.85,grams,,,,0.85,grams
Almond Topping,SUB-013497-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,1.98,1.98,grams,,,,1.98,grams
Almonds - Garlic & Black Pepper Toasted Almonds,SUB-013553-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Almond, Sliced, Blanched /Mandeln, geschnitten, blanchiert",SPI-00-139147-5,7.94,7.94,grams,"MANDELN, SCHALENFRÜCHTE",,,7.94,grams
Almonds - Garlic & Black Pepper Toasted Almonds,SUB-013553-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,0.57,0.57,grams,,,,0.57,grams
Almonds - Garlic & Black Pepper Toasted Almonds,SUB-013553-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,0.28,0.28,grams,,,,0.28,grams
Almonds - Garlic & Black Pepper Toasted Almonds,SUB-013553-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,0.07,0.07,grams,,,,0.07,grams
Almonds - Garlic & Black Pepper Toasted Almonds,SUB-013553-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.06,0.06,grams,,,,0.06,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,FA-DE Honey /Honig – Masse,PRO-00-139266-5,17.39,17.39,grams,,,,17.39,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Mint, Fresh/Minze, frisch",PHF-00-139205-3,0.42,0.42,grams,,,,0.42,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,0.85,0.85,grams,,,,0.85,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,5,5,grams,,,,5,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.24,0.24,grams,,,,0.24,grams
Apicius Glazed Carrots,SUB-030871-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Carrots, Coin Cut 5mm /Karotten, Münzschnitt 5 mm",PHF-00-139185-3,118,118,grams,,,,118,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Carrots, Coin Cut 5mm /Karotten, Münzschnitt 5 mm",PHF-00-139185-3,100,100,grams,,,,100,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,FA-DE Honey /Honig – Masse,PRO-00-139266-5,1.83,1.83,grams,,,0.94003,1.83,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,"FA-DE Mint, Fresh/Minze, frisch",PHF-00-139205-3,0.04,0.04,grams,,,0.94003,0.04,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,0.09,0.09,grams,,,0.94003,0.09,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,0.52,0.52,grams,,,0.94003,0.52,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.03,0.03,grams,,,0.94003,0.03,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,Apicius Glazed Carrots,SUB-030871-4-001,14,grams,WORK-IN-PROGRESS BOM,,,,,,,,,,,,,,,,"FA-DE Carrots, Coin Cut 5mm /Karotten, Münzschnitt 5 mm",PHF-00-139185-3,12.38,12.38,grams,,,0.94003,12.38,grams
Apicius Glazed Roasted Carrot Coins,SUB-030872-4-001,,,,,,,,,,,,,,,,,,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,0.4,0.4,grams,,,,0.4,grams
Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],SUB-013723-4-001,Sauce - Apricot Mostarda [PENDING CULINARY REVIEW],SUB-013722-4-001,60,grams,"BLAST CHILLER, BRAISER, IMMERSION BLENDER, SPICE PORTIONING",,,,,,,,,,,,,,,,"FA-DE Shallots, Diced 5mm /Schalotten, gewürfelt, 5 mm",PHF-00-139222-3,11.3,11.3,grams,,,0.89385,11.3,grams
Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],SUB-013723-4-001,Sauce - Apricot Mostarda [PENDING CULINARY REVIEW],SUB-013722-4-001,60,grams,"BLAST CHILLER, BRAISER, IMMERSION BLENDER, SPICE PORTIONING",,,,,,,,,,,,,,,,"FA-DE Spice, Mustard Seed, Whole/Gewürz, Senfkörner, ganz",SPI-00-139326-5,0.59,0.59,grams,SENF,,0.89385,0.59,grams
Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],SUB-013723-4-001,Sauce - Apricot Mostarda [PENDING CULINARY REVIEW],SUB-013722-4-001,60,grams,"BLAST CHILLER, BRAISER, IMMERSION BLENDER, SPICE PORTIONING",,,,,,,,,,,,,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,1.78,1.78,grams,,,0.89385,1.78,grams
Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],SUB-013723-4-001,Sauce - Apricot Mostarda [PENDING CULINARY REVIEW],SUB-013722-4-001,60,grams,"BLAST CHILLER, BRAISER, IMMERSION BLENDER, SPICE PORTIONING",,,,,,,,,,,,,,,,"FA-DE Diced Apricots, Dried/getrocknete, gewürfelte Aprikosen",DRY-00-144322-5,29.72,29.72,grams,,,0.89385,29.72,grams
Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],SUB-013723-4-001,Sauce - Apricot Mostarda [PENDING CULINARY REVIEW],SUB-013722-4-001,60,grams,"BLAST CHILLER, BRAISER, IMMERSION BLENDER, SPICE PORTIONING",,,,,,,,,,,,,,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,2.37,2.37,grams,SCHWEFELDIOXIDE UND SULFITE,,0.89385,2.37,grams
