Recipe Name,Recipe Code,Sub-Recipe 1 Name,Sub-Recipe 2 Name,Sub-Recipe 3 Name,Ingredient,Ingredient ID,Ingredient Category,Gross Quantity,UOM
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.07,grams
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,5.63,grams
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,SPI,0.21,grams
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Spice, Guajillo Peppers, Ground /Gewürze, Guajillo-Paprikaschoten, gemahlen",SPI-00-139358-5,SPI,0.07,grams
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.07,grams
FV0281A - Baja Salmon [DE],REC-014197-4-004,Compound butter - Chili-Garlic,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.38,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.5,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.3,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,PHF,103.24,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.38,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.29,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,"FA-DE Jalapeno Peppers, Diced 5mm /Jalapeno-Paprikaschoten, gewürfelt, 5 mm",PHF-00-139201-3,PHF,1.49,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,"FA-DE Juice, Lime /Saft, Limette",PRO-00-139268-5,PRO,1.49,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,0.29,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,29.81,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Sauce - Cilantro Sour Cream,,,"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,PHF,7.45,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.02,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Bell Peppers, Green, Diced 10mm /Paprika, grün, gewürfelt 10 mm",PHF-00-139176-3,PHF,6.79,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,20.77,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Spice, Paprika /Gewürze, Paprika",SPI-00-139373-5,SPI,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Cauliflower, Riced, IQF /Blumenkohl, Reis, IQF",PHF-00-139233-1,PHF,111.41,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Mexican Cauliflower Rice,,,"FA-DE Onion, Red, Diced 5mm /Zwiebeln, rot, gewürfelt 5 mm",PHF-00-139213-3,PHF,13.6,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,SPI,0.21,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,5.63,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic Butter - master batch,,,"FA-DE Spice, Guajillo Peppers, Ground /Gewürze, Guajillo-Paprikaschoten, gemahlen",SPI-00-139358-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,5.63,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,SPI,0.21,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Spice, Guajillo Peppers, Ground /Gewürze, Guajillo-Paprikaschoten, gemahlen",SPI-00-139358-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Compound butter - Chili-Garlic,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,0.07,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.6,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.54,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Juice, Lime /Saft, Limette",PRO-00-139268-5,PRO,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Smoked Paprika /Gewürz, geräucherter Paprika",SPI-00-139383-5,SPI,0.11,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Juice, Orange /Saft, Orange",PRO-00-139267-5,PRO,0.37,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,5.27,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Ancho Chili Powder /Gewürz, Ancho-Chili-Pulver",SPI-00-139329-5,SPI,0.85,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.1,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,0.54,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.31,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,Marinade - Baja Marinade,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.2,grams
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,Salmon - BAJA Salmon - Batch,,,"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,13.01,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.05,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Basil, Dried /Gewürz, Basilikum, getrocknet",SPI-00-139331-5,SPI,0.15,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Cayenne Pepper /Gewürz, Cayennepfeffer",SPI-00-139339-5,SPI,0.03,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.1,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Rosemary, Powder /Gewürz, Rosmarin, Pulver",SPI-00-139376-5,SPI,0.1,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.15,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.89,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,75.15,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.24,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,19.36,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,3.86,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,47.58,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.07,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,7.72,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,"Steamed Kale - 1/2""diced",,"FA-DE Kale, Shredded 5mm /Grünkohl, geschreddert, 5 mm",PHF-00-139203-3,PHF,26.16,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.6,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,Roasted Onions/Garlic,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,9.65,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,Roasted Onions/Garlic,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.85,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,Roasted Onions/Garlic,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.7,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Creamed Kale - Cream Cheese,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,6.57,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,15.91,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,SPI,0.42,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Gum, Xanthan /Gummi, Xanthan",DRY-00-139153-5,DRY,0.08,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,3.82,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.1,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,16.23,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.21,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.24,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.31,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.04,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Sauce - Tuscan Shrimp Butter Sauce,,,"FA-DE Stock Concentrate, Mirepoix /Stammkonzentrat, Mirepoix",PRO-00-139287-5,PRO,0.8,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,,,FA-DE Prawns 21/25 /Garnelen 21/25 - IQF,PTN-00-139321-1,PTN,138.92,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,7.73,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.06,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.11,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Basil, Dried /Gewürz, Basilikum, getrocknet",SPI-00-139331-5,SPI,0.32,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Cayenne Pepper /Gewürz, Cayennepfeffer",SPI-00-139339-5,SPI,0.05,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.22,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Rosemary, Powder /Gewürz, Rosmarin, Pulver",SPI-00-139376-5,SPI,0.22,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.32,grams
FV0333A - Tuscan Shrimp [BNL],REC-013835-4-004,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.17,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,,,FA-DE Prawns 21/25 /Garnelen 21/25 - IQF,PTN-00-139321-1,PTN,138.92,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,7.73,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.06,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.11,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Basil, Dried /Gewürz, Basilikum, getrocknet",SPI-00-139331-5,SPI,0.32,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Cayenne Pepper /Gewürz, Cayennepfeffer",SPI-00-139339-5,SPI,0.05,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.22,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Rosemary, Powder /Gewürz, Rosmarin, Pulver",SPI-00-139376-5,SPI,0.22,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,Tuscan Spice,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.32,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Tuscan Shrimp batch,Tuscan Marinade - No salt,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.17,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,13.01,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.05,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Basil, Dried /Gewürz, Basilikum, getrocknet",SPI-00-139331-5,SPI,0.15,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Cayenne Pepper /Gewürz, Cayennepfeffer",SPI-00-139339-5,SPI,0.03,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.1,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Rosemary, Powder /Gewürz, Rosmarin, Pulver",SPI-00-139376-5,SPI,0.1,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",Tuscan Spice,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.15,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.89,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,75.15,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.24,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,"Zucchini/Pepper/Onion Mix for Tuscan Shrimp - 1/2"" Diced",,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,19.36,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,,,"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,3.86,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,,,FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,47.58,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,,,"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.07,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,,,"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,7.72,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,"Steamed Kale - 1/2""diced",,"FA-DE Kale, Shredded 5mm /Grünkohl, geschreddert, 5 mm",PHF-00-139203-3,PHF,26.16,grams
FV0333A - Tuscan Shrimp [DE],REC-013835-4-002,Creamed Kale - Cream Cheese,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.6,grams
