Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes

FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,Brown Jasmine Rice & Cauliflower Blend,S,,100,grams,,SUB-033515-4-001,OVEN / HAND MIX / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** Compartment Size**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

100 g Rice Blend 
60 g Cabbage 
1 ea Chicken Breast","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,1,,,,,,,0.22046,3.5274,0.22046,PCK-00-151924-5,Main,
FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,Mod Cabbage Green Shredded - Green Onion (Sesame Oil Base),S,,50,grams,,SUB-033519-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.7952,,,,,,,0.11023,2.21793,0.13862,PCK-00-151924-5,Main,
FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,V&P Chicken Breast - S&P - GRILLED,S,,1,each,,SUB-033513-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.64,,,,,,4.06356,0.25397,6.34932,0.39683,PCK-00-151924-5,Main,
FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,Japanese BBQ Sauce - CUPPED,S,,40,grams,,SUB-033514-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"2 : Side Compartment (from bottom to top)

CUPPED

40g Japanese BBQ Sauce","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.89242,,,,,,,0.08818,1.58105,0.09882,PCK-00-151924-5,2nd,
FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,Steamed Edamame,S,,60,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,"3 : Side Compartment (from bottom to top)

60 g Edamame
40 g Red Peppers

Net Weight : 405 g",SOJA,,0.88599,,,,,,,0.13228,2.38878,0.1493,PCK-00-151924-5,3rd,
FV1458A - [DE] - Japanese-Style BBQ Chicken & Cabbage - copy v3,REC-033508-4-003,R,1,portions,Mod Red Peppers Diced 10mm - Garlic & Ginger,S,,40,grams,,SUB-033509-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.83472,,,,,,,0.08818,1.69034,0.10565,PCK-00-151924-5,3rd,

FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,Brown Jasmine Rice & Cauliflower Blend,S,,100,grams,,SUB-033515-4-001,OVEN / HAND MIX / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** Compartment Size**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

100 g Rice Blend 
60 g Cabbage 
1 ea Chicken Breast","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,1,,,,,,,0.22046,3.5274,0.22046,PCK-00-151924-5,Main,
FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,Mod Cabbage Green Shredded - Green Onion (Sesame Oil Base),S,,50,grams,,SUB-033519-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.7952,,,,,,,0.11023,2.21793,0.13862,PCK-00-151924-5,Main,
FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,V&P Chicken Breast - S&P - GRILLED,S,,1,each,,SUB-033513-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.64,,,,,,4.06356,0.25397,6.34932,0.39683,PCK-00-151924-5,Main,
FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,Japanese BBQ Sauce - CUPPED,S,,40,grams,,SUB-033514-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"2 : Side Compartment (from bottom to top)

CUPPED

40g Japanese BBQ Sauce","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.89242,,,,,,,0.08818,1.58105,0.09882,PCK-00-151924-5,2nd,
FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,Steamed Edamame,S,,60,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,"3 : Side Compartment (from bottom to top)

60 g Edamame
40 g Red Peppers

Net Weight : 405 g",SOJA,,0.88599,,,,,,,0.13228,2.38878,0.1493,PCK-00-151924-5,3rd,
FV1458A - [DK/SE] - Japanese-Style BBQ Chicken & Cabbage,REC-033508-4-001,R,1,portions,Mod Red Peppers Diced 10mm - Garlic & Ginger,S,,40,grams,,SUB-033509-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.83472,,,,,,,0.08818,1.69034,0.10565,PCK-00-151924-5,3rd,

FV1481A - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-003,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g peanuts","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481A - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-003,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481A - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-003,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481A - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-003,R,1,portions,Gochugaru - Lemon - Green Onion roasted Peanuts,S,,10,grams,,SUB-032339-4-001,OVEN / BLAST CHILLER,,,,0.76936,,,,,,,0.02205,0.45848,0.02866,PCK-00-151923-5,Main,
FV1481A - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-003,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1481A - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-002,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g peanuts","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481A - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-002,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481A - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-002,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481A - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-002,R,1,portions,Gochugaru - Lemon - Green Onion roasted Peanuts,S,,10,grams,,SUB-032339-4-001,OVEN / BLAST CHILLER,,,,0.76936,,,,,,,0.02205,0.45848,0.02866,PCK-00-151923-5,Main,
FV1481A - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-002,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1481A - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-001,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g peanuts","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481A - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-001,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481A - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-001,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481A - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-001,R,1,portions,Gochugaru - Lemon - Green Onion roasted Peanuts,S,,10,grams,,SUB-032339-4-001,OVEN / BLAST CHILLER,,,,0.76936,,,,,,,0.02205,0.45848,0.02866,PCK-00-151923-5,Main,
FV1481A - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-001,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1481B - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-004,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g cashew","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481B - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-004,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481B - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-004,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481B - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-004,R,1,portions,Gochugaru - Lemon - Green Onion roasted Cashews,S,,10,grams,,SUB-032339-4-003,OVEN / BLAST CHILLER,,"KASCHUNÜSSE, SCHALENFRÜCHTE",,0.61018,,,,,,,0.02205,0.57809,0.03613,PCK-00-151923-5,Main,
FV1481B - [BNL] - Thai Coconut Curry Barramundi,REC-032214-4-004,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1481B - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-005,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g cashew","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481B - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-005,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481B - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-005,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481B - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-005,R,1,portions,Gochugaru - Lemon - Green Onion roasted Cashews,S,,10,grams,,SUB-032339-4-003,OVEN / BLAST CHILLER,,"KASCHUNÜSSE, SCHALENFRÜCHTE",,0.61018,,,,,,,0.02205,0.57809,0.03613,PCK-00-151923-5,Main,
FV1481B - [DE] - Thai Coconut Curry Barramundi,REC-032214-4-005,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1481B - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-006,R,1,portions,Asian Brown Jasmine with GGS,S,,100,grams,,SUB-030615-4-001,HAND MIX / BLAST CHILLER,"PLATING INSTRUCTIONS 

from bottom to top

100 g rice 
1 ea Barramundi
60 g Thai Yellow Curry Sauce
10 g cashew","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.97993,,,,,,,0.22046,3.59963,0.22498,PCK-00-151923-5,Main,
FV1481B - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-006,R,1,portions,Asian Spiced Barramundi Batch,S,,1,each,,SUB-032340-4-001,THAW / DEBOX / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.84283,,,,,,4.19937,0.26246,4.98245,0.3114,PCK-00-151923-5,Main,
FV1481B - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-006,R,1,portions,Thai Yellow Curry Sauce,S,,60,grams,,SUB-032216-4-001,UNCATEGORIZED BOM,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.828,,,,,,,0.13228,2.55608,0.15976,PCK-00-151923-5,Main,
FV1481B - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-006,R,1,portions,Gochugaru - Lemon - Green Onion roasted Cashews,S,,10,grams,,SUB-032339-4-003,OVEN / BLAST CHILLER,,"KASCHUNÜSSE, SCHALENFRÜCHTE",,0.61018,,,,,,,0.02205,0.57809,0.03613,PCK-00-151923-5,Main,
FV1481B - [DK/SE] - Thai Coconut Curry Barramundi,REC-032214-4-006,R,1,portions,Lemongrass Broccoli Florets,S,,70,grams,,SUB-032489-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT

70 g broccoli
",SESAMSAMEN,,0.8669,,,,,,,0.15432,2.84829,0.17802,PCK-00-151923-5,2nd,

FV1487A - [BNL] - Pork Tenderloin and Butternut Mash,REC-033139-4-001,R,1,portions,Pork Tenderloin - Black Pepper & Sage Batch (oil),S,,140,grams,,SUB-014057-4-001,MARINADE / GRILL / OVEN / SLICER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
140 g Pork Tenderloin
100 g Mash
35 g Onions

",,,0.8454,,,,,,,0.30865,5.84148,0.36509,PCK-00-151923-5,Main,
FV1487A - [BNL] - Pork Tenderloin and Butternut Mash,REC-033139-4-001,R,1,portions,Brown Butter Butternut Squash Mash,S,,100,grams,,SUB-033138-4-001,DEBOX / SPICE PORTIONING / IMMERSION BLENDER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.88091,,,,,,,0.22046,4.00427,0.25027,PCK-00-151923-5,Main,
FV1487A - [BNL] - Pork Tenderloin and Butternut Mash,REC-033139-4-001,R,1,portions,Onions - Caramelized Onions,S,,35,grams,,SUB-014017-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,,,0.56666,,,,,,,0.07716,2.17871,0.13617,PCK-00-151923-5,Main,
FV1487A - [BNL] - Pork Tenderloin and Butternut Mash,REC-033139-4-001,R,1,portions,Brussels Sprouts Shredded - Allium,S,,100,grams,,SUB-033135-4-001,OVEN / BLAST CHILLER,"Side Compartment 
(from bottom to top)

100 g Brussels 

Net Weight : 370 g",,,0.7283,,,,,,,0.22046,4.84333,0.30271,PCK-00-151923-5,2nd,

FV1487A - [DE] - Pork Tenderloin and Butternut Mash,REC-033139-4-002,R,1,portions,Pork Tenderloin - Black Pepper & Sage Batch (oil),S,,140,grams,,SUB-014057-4-001,MARINADE / GRILL / OVEN / SLICER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
140 g Pork Tenderloin
100 g Mash
35 g Onions

",,,0.8454,,,,,,,0.30865,5.84148,0.36509,PCK-00-151923-5,Main,
FV1487A - [DE] - Pork Tenderloin and Butternut Mash,REC-033139-4-002,R,1,portions,Brown Butter Butternut Squash Mash,S,,100,grams,,SUB-033138-4-001,DEBOX / SPICE PORTIONING / IMMERSION BLENDER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.88091,,,,,,,0.22046,4.00427,0.25027,PCK-00-151923-5,Main,
FV1487A - [DE] - Pork Tenderloin and Butternut Mash,REC-033139-4-002,R,1,portions,Onions - Caramelized Onions,S,,35,grams,,SUB-014017-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,,,0.56666,,,,,,,0.07716,2.17871,0.13617,PCK-00-151923-5,Main,
FV1487A - [DE] - Pork Tenderloin and Butternut Mash,REC-033139-4-002,R,1,portions,Brussels Sprouts Shredded - Allium,S,,100,grams,,SUB-033135-4-001,OVEN / BLAST CHILLER,"Side Compartment 
(from bottom to top)

100 g Brussels 

Net Weight : 370 g",,,0.7283,,,,,,,0.22046,4.84333,0.30271,PCK-00-151923-5,2nd,

FV1487A - [DK/SE] - Pork Tenderloin and Butternut Mash,REC-033139-4-003,R,1,portions,Pork Tenderloin - Black Pepper & Sage Batch (oil),S,,140,grams,,SUB-014057-4-001,MARINADE / GRILL / OVEN / SLICER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
140 g Pork Tenderloin
100 g Mash
35 g Onions

",,,0.8454,,,,,,,0.30865,5.84148,0.36509,PCK-00-151923-5,Main,
FV1487A - [DK/SE] - Pork Tenderloin and Butternut Mash,REC-033139-4-003,R,1,portions,Brown Butter Butternut Squash Mash,S,,100,grams,,SUB-033138-4-001,DEBOX / SPICE PORTIONING / IMMERSION BLENDER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.88091,,,,,,,0.22046,4.00427,0.25027,PCK-00-151923-5,Main,
FV1487A - [DK/SE] - Pork Tenderloin and Butternut Mash,REC-033139-4-003,R,1,portions,Onions - Caramelized Onions,S,,35,grams,,SUB-014017-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,,,0.56666,,,,,,,0.07716,2.17871,0.13617,PCK-00-151923-5,Main,
FV1487A - [DK/SE] - Pork Tenderloin and Butternut Mash,REC-033139-4-003,R,1,portions,Brussels Sprouts Shredded - Allium,S,,100,grams,,SUB-033135-4-001,OVEN / BLAST CHILLER,"Side Compartment 
(from bottom to top)

100 g Brussels 

Net Weight : 370 g",,,0.7283,,,,,,,0.22046,4.84333,0.30271,PCK-00-151923-5,2nd,

FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Spanakopita Rice,S,,105,grams,,SUB-031599-4-001,UNCATEGORIZED BOM,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

 2 Compartment

MAIN COMPARTMENT
105 g = Rice
95 g = (count pcs at production)
43 g = lemon garlic sauce
","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.98,1,SCOOP,grey,NATURAL,,,0.23149,3.77936,0.23621,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Tuscan Shrimp Batch 2,S,,95,grams,,SUB-030357-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.60003,,,,,,,0.20944,5.58477,0.34905,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Lemon Garlic Cream Sauce,S,,43,grams,,SUB-030358-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.8878,,,,,,,0.0948,1.70846,0.10678,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Garlic and Chive Roasted Cauliflower Florets,S,,90,grams,,SUB-029387-4-001,OVEN / BLAST CHILLER,"
2ND COMPARTMENT
90 g= cauliflower
40 g = zucchini
32 g = grape tomato

Net weight = 405 g",SCHWEFELDIOXIDE UND SULFITE,,0.68894,1,SCOOP,beige,NATURAL,,,0.19842,4.60805,0.288,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Toasted Garlic Zucchini - Half moons 3 - half salt,S,,40,grams,,SUB-030364-4-001,OVEN / BLAST CHILLER,,,,0.6209,1,SCOOP,blue,NATURAL,,,0.08818,2.27244,0.14203,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [BNL],REC-030366-4-002,R,1,portions,Balsamic Cherry Tomatoes,S,,32,grams,,SUB-014243-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.85641,1,SCOOP,red,NATURAL,,,0.07055,1.31802,0.08238,PCK-00-151923-5,2nd,

FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Spanakopita Rice,S,,105,grams,,SUB-031599-4-001,UNCATEGORIZED BOM,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

 2 Compartment

MAIN COMPARTMENT
105 g = Rice
95 g = count at plating
43 g = lemon garlic sauce 
","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.98,1,SCOOP,grey,NATURAL,,,0.23149,3.77936,0.23621,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Tuscan Shrimp Batch 2,S,,95,grams,,SUB-030357-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.60003,,,,,,,0.20944,5.58477,0.34905,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Lemon Garlic Cream Sauce,S,,43,grams,,SUB-030358-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.8878,,,,,,,0.0948,1.70846,0.10678,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Garlic and Chive Roasted Cauliflower Florets,S,,90,grams,,SUB-029387-4-001,OVEN / BLAST CHILLER,"
2ND COMPARTMENT
90 g= cauliflower
40 g = zucchini
32 g = grape tomato",SCHWEFELDIOXIDE UND SULFITE,,0.68894,1,SCOOP,beige,NATURAL,,,0.19842,4.60805,0.288,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Toasted Garlic Zucchini - Half moons 3 - half salt,S,,40,grams,,SUB-030364-4-001,OVEN / BLAST CHILLER,,,,0.6209,1,SCOOP,blue,NATURAL,,,0.08818,2.27244,0.14203,PCK-00-151923-5,2nd,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DE],REC-030366-4-001,R,1,portions,Balsamic Cherry Tomatoes,S,,32,grams,,SUB-014243-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.85641,1,SCOOP,red,NATURAL,,,0.07055,1.31802,0.08238,PCK-00-151923-5,2nd,

FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Spanakopita Rice,S,,105,grams,,SUB-031599-4-001,UNCATEGORIZED BOM,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

 2 Compartment

MAIN COMPARTMENT
105 g = Rice
95 g = count at plating
43 g = lemon garlic sauce
","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.98,1,SCOOP,grey,NATURAL,,,0.23149,3.77936,0.23621,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Tuscan Shrimp Batch 2,S,,95,grams,,SUB-030357-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.60003,,,,,,,0.20944,5.58477,0.34905,PCK-00-151923-5,Main,
FV1646A Lemon Garlic Shrimp & Spanakorizo [DKSE],REC-030366-4-003,R,1,portions,Lemon Garlic Cream Sauce,S,,43,grams,,SUB-030358-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.8878,,,,,,,0.0948,1.70846,0.10678,PCK-00-151923-5,Main,
